,Date,MaxTemp,MinTemp,Precipitation,County,Deaths,Case,Vehicles,City,Category
5414,2016-03-28,75,49,0.0,HARRIS (201),1.0,480753.0,2.0,Houston,Dry
5415,2016-03-29,71,59,0.001,,,,,Houston,Light
5416,2016-03-30,75,68,0.13,,,,,Houston,Moderate
5417,2016-03-31,85,65,0.02,,,,,Houston,Light
5418,2016-04-01,69,48,0.05,HARRIS (201),1.0,480798.0,2.0,Houston,Moderate
5419,2016-04-01,69,48,0.05,HARRIS (201),1.0,480799.0,1.0,Houston,Moderate
5420,2016-04-02,72,46,0.0,HARRIS (201),1.0,480808.0,4.0,Houston,Dry
5421,2016-04-03,74,42,0.0,HARRIS (201),1.0,480870.0,2.0,Houston,Dry
5422,2016-04-03,74,42,0.0,HARRIS (201),1.0,480981.0,1.0,Houston,Dry
5423,2016-04-04,80,48,0.0,HARRIS (201),1.0,480827.0,1.0,Houston,Dry
5424,2016-04-04,80,48,0.0,HARRIS (201),1.0,480914.0,2.0,Houston,Dry
5425,2016-04-05,81,50,0.0,,,,,Houston,Dry
5426,2016-04-06,79,55,0.001,HARRIS (201),1.0,480875.0,2.0,Houston,Light
5427,2016-04-07,85,49,0.0,HARRIS (201),1.0,480841.0,1.0,Houston,Dry
5428,2016-04-08,82,52,0.0,HARRIS (201),1.0,480879.0,3.0,Houston,Dry
5429,2016-04-08,82,52,0.0,HARRIS (201),1.0,480916.0,2.0,Houston,Dry
5430,2016-04-09,78,54,0.001,HARRIS (201),1.0,480917.0,1.0,Houston,Light
5431,2016-04-10,80,60,0.02,HARRIS (201),1.0,480885.0,1.0,Houston,Light
5432,2016-04-10,80,60,0.02,HARRIS (201),1.0,480921.0,1.0,Houston,Light
5433,2016-04-11,79,67,0.01,,,,,Houston,Light
5434,2016-04-12,76,66,0.01,HARRIS (201),2.0,481025.0,2.0,Houston,Light
5435,2016-04-13,72,62,0.63,HARRIS (201),1.0,480925.0,2.0,Houston,Heavy
5436,2016-04-13,72,62,0.63,HARRIS (201),1.0,480926.0,1.0,Houston,Heavy
5437,2016-04-14,76,60,0.0,HARRIS (201),1.0,481172.0,2.0,Houston,Dry
5438,2016-04-15,79,58,0.0,HARRIS (201),1.0,480930.0,2.0,Houston,Dry
5439,2016-04-15,79,58,0.0,HARRIS (201),1.0,480987.0,1.0,Houston,Dry
5440,2016-04-16,79,59,0.01,HARRIS (201),1.0,480947.0,3.0,Houston,Light
5441,2016-04-17,76,65,0.71,HARRIS (201),1.0,480948.0,3.0,Houston,Heavy
5442,2016-04-17,76,65,0.71,HARRIS (201),1.0,480989.0,1.0,Houston,Heavy
5443,2016-04-18,70,64,9.92,,,,,Houston,Very Heavy
5444,2016-04-19,79,65,0.02,HARRIS (201),1.0,480951.0,1.0,Houston,Light
5445,2016-04-19,79,65,0.02,HARRIS (201),1.0,480952.0,4.0,Houston,Light
5446,2016-04-20,78,63,0.71,,,,,Houston,Heavy
5447,2016-04-21,74,62,0.77,HARRIS (201),1.0,480958.0,2.0,Houston,Heavy
5448,2016-04-22,81,60,0.0,,,,,Houston,Dry
5449,2016-04-23,80,56,0.0,HARRIS (201),1.0,480965.0,2.0,Houston,Dry
5450,2016-04-23,80,56,0.0,HARRIS (201),1.0,480966.0,2.0,Houston,Dry
5451,2016-04-24,77,57,0.32,HARRIS (201),2.0,480971.0,1.0,Houston,Moderate
5452,2016-04-24,77,57,0.32,HARRIS (201),1.0,481029.0,1.0,Houston,Moderate
5453,2016-04-25,85,67,0.0,HARRIS (201),2.0,480997.0,7.0,Houston,Dry
5454,2016-04-26,83,73,0.0,,,,,Houston,Dry
5455,2016-04-27,86,61,0.6,,,,,Houston,Heavy
5456,2016-04-28,85,65,0.0,HARRIS (201),1.0,481174.0,1.0,Houston,Dry
5457,2016-04-29,86,73,0.01,HARRIS (201),1.0,481035.0,1.0,Houston,Light
5458,2016-04-29,86,73,0.01,HARRIS (201),1.0,481302.0,1.0,Houston,Light
5459,2016-04-30,85,65,0.6,HARRIS (201),1.0,481007.0,2.0,Houston,Heavy
5460,2016-04-30,85,65,0.6,HARRIS (201),1.0,481038.0,1.0,Houston,Heavy
5461,2016-04-30,85,65,0.6,HARRIS (201),1.0,481039.0,2.0,Houston,Heavy
5462,2016-04-30,85,65,0.6,HARRIS (201),1.0,481040.0,2.0,Houston,Heavy
5463,2016-04-30,85,65,0.6,HARRIS (201),1.0,481055.0,2.0,Houston,Heavy
5464,2016-04-30,85,65,0.6,HARRIS (201),1.0,481056.0,1.0,Houston,Heavy
5465,2016-05-01,85,70,0.001,HARRIS (201),1.0,481061.0,1.0,Houston,Light
5466,2016-05-02,74,61,0.05,,,,,Houston,Moderate
5467,2016-05-03,76,56,0.0,HARRIS (201),1.0,481072.0,1.0,Houston,Dry
5468,2016-05-03,76,56,0.0,HARRIS (201),1.0,481457.0,1.0,Houston,Dry
5469,2016-05-04,82,54,0.0,,,,,Houston,Dry
5470,2016-05-05,85,59,0.0,,,,,Houston,Dry
5471,2016-05-06,84,55,0.0,HARRIS (201),1.0,481504.0,1.0,Houston,Dry
5472,2016-05-07,83,57,0.0,HARRIS (201),1.0,481092.0,1.0,Houston,Dry
5473,2016-05-07,83,57,0.0,HARRIS (201),1.0,481093.0,2.0,Houston,Dry
5474,2016-05-08,79,63,0.001,,,,,Houston,Light
5475,2016-05-09,83,70,0.01,,,,,Houston,Light
5476,2016-05-10,87,70,0.0,,,,,Houston,Dry
5477,2016-05-11,86,71,0.01,HARRIS (201),1.0,481139.0,3.0,Houston,Light
5478,2016-05-11,86,71,0.01,HARRIS (201),1.0,481241.0,1.0,Houston,Light
5479,2016-05-12,89,71,0.35,HARRIS (201),1.0,481242.0,3.0,Houston,Moderate
5480,2016-05-13,88,69,0.0,HARRIS (201),1.0,481143.0,2.0,Houston,Dry
5481,2016-05-13,88,69,0.0,HARRIS (201),1.0,481193.0,1.0,Houston,Dry
5482,2016-05-14,87,67,0.77,HARRIS (201),1.0,481195.0,1.0,Houston,Heavy
5483,2016-05-14,87,67,0.77,HARRIS (201),1.0,481196.0,1.0,Houston,Heavy
5484,2016-05-14,87,67,0.77,HARRIS (201),1.0,481249.0,2.0,Houston,Heavy
5485,2016-05-15,80,67,0.86,HARRIS (201),1.0,481154.0,1.0,Houston,Heavy
5486,2016-05-16,73,65,0.17,HARRIS (201),1.0,481157.0,2.0,Houston,Moderate
5487,2016-05-17,83,67,0.0,,,,,Houston,Dry
5488,2016-05-18,81,68,0.01,,,,,Houston,Light
5489,2016-05-19,70,64,0.49,HARRIS (201),1.0,481258.0,1.0,Houston,Moderate
5490,2016-05-20,80,63,0.0,HARRIS (201),1.0,481264.0,2.0,Houston,Dry
5491,2016-05-21,82,66,0.03,HARRIS (201),1.0,481227.0,2.0,Houston,Light
5492,2016-05-21,82,66,0.03,HARRIS (201),3.0,481269.0,3.0,Houston,Light
5493,2016-05-21,82,66,0.03,HARRIS (201),1.0,481313.0,1.0,Houston,Light
5494,2016-05-22,85,70,0.0,HARRIS (201),1.0,481274.0,1.0,Houston,Dry
5495,2016-05-22,85,70,0.0,HARRIS (201),1.0,481314.0,1.0,Houston,Dry
5496,2016-05-23,85,68,0.0,,,,,Houston,Dry
5497,2016-05-24,86,72,0.0,,,,,Houston,Dry
5498,2016-05-25,89,76,0.0,HARRIS (201),1.0,481281.0,2.0,Houston,Dry
5499,2016-05-25,89,76,0.0,HARRIS (201),1.0,481592.0,1.0,Houston,Dry
5500,2016-05-26,82,68,0.69,,,,,Houston,Heavy
5501,2016-05-27,82,65,3.76,HARRIS (201),1.0,481324.0,1.0,Houston,Very Heavy
5502,2016-05-28,89,64,0.0,,,,,Houston,Dry
5503,2016-05-29,88,70,0.0,HARRIS (201),1.0,481332.0,1.0,Houston,Dry
5504,2016-05-29,88,70,0.0,HARRIS (201),1.0,481361.0,4.0,Houston,Dry
5505,2016-05-30,85,68,0.0,HARRIS (201),1.0,481340.0,1.0,Houston,Dry
5506,2016-05-31,87,68,0.001,HARRIS (201),1.0,481343.0,2.0,Houston,Light
5507,2016-06-01,85,68,3.94,,,,,Houston,Very Heavy
5508,2016-06-02,77,67,3.57,HARRIS (201),1.0,481349.0,1.0,Houston,Very Heavy
5509,2016-06-02,77,67,3.57,HARRIS (201),1.0,481390.0,1.0,Houston,Very Heavy
5510,2016-06-02,77,67,3.57,HARRIS (201),1.0,481442.0,1.0,Houston,Very Heavy
5511,2016-06-03,80,68,1.89,HARRIS (201),1.0,481351.0,1.0,Houston,Very Heavy
5512,2016-06-04,76,68,0.88,HARRIS (201),1.0,481462.0,1.0,Houston,Heavy
5513,2016-06-04,76,68,0.88,HARRIS (201),1.0,482442.0,1.0,Houston,Heavy
5514,2016-06-05,84,68,0.44,HARRIS (201),1.0,481368.0,1.0,Houston,Moderate
5515,2016-06-06,87,70,0.0,HARRIS (201),1.0,481505.0,3.0,Houston,Dry
5516,2016-06-07,89,71,0.0,HARRIS (201),1.0,481399.0,2.0,Houston,Dry
5517,2016-06-08,89,71,0.0,HARRIS (201),1.0,481506.0,3.0,Houston,Dry
5518,2016-06-09,90,72,0.0,,,,,Houston,Dry
5519,2016-06-10,91,71,0.001,,,,,Houston,Light
5520,2016-06-11,93,75,0.001,HARRIS (201),1.0,481411.0,1.0,Houston,Light
5521,2016-06-12,87,74,2.11,HARRIS (201),1.0,481478.0,1.0,Houston,Very Heavy
5522,2016-06-13,93,74,0.0,,,,,Houston,Dry
5523,2016-06-14,94,79,0.0,,,,,Houston,Dry
5524,2016-06-15,96,78,0.0,HARRIS (201),1.0,481486.0,2.0,Houston,Dry
5525,2016-06-15,96,78,0.0,HARRIS (201),1.0,481487.0,1.0,Houston,Dry
5526,2016-06-16,97,79,0.0,HARRIS (201),2.0,481492.0,2.0,Houston,Dry
5527,2016-06-17,96,79,0.0,,,,,Houston,Dry
5528,2016-06-18,97,75,0.0,HARRIS (201),1.0,481499.0,1.0,Houston,Dry
5529,2016-06-18,97,75,0.0,HARRIS (201),1.0,481547.0,1.0,Houston,Dry
5530,2016-06-19,92,73,0.001,HARRIS (201),1.0,481512.0,1.0,Houston,Light
5531,2016-06-19,92,73,0.001,HARRIS (201),2.0,481549.0,2.0,Houston,Light
5532,2016-06-19,92,73,0.001,HARRIS (201),1.0,481550.0,1.0,Houston,Light
5533,2016-06-20,94,76,0.001,,,,,Houston,Light
5534,2016-06-21,93,75,0.0,HARRIS (201),1.0,481660.0,1.0,Houston,Dry
5535,2016-06-22,93,75,0.02,HARRIS (201),1.0,481560.0,1.0,Houston,Light
5536,2016-06-22,93,75,0.02,HARRIS (201),1.0,481561.0,2.0,Houston,Light
5537,2016-06-22,93,75,0.02,HARRIS (201),1.0,481582.0,2.0,Houston,Light
5538,2016-06-23,93,74,0.0,HARRIS (201),1.0,481583.0,3.0,Houston,Dry
5539,2016-06-24,93,73,0.001,HARRIS (201),1.0,481566.0,1.0,Houston,Light
5540,2016-06-25,93,75,0.06,HARRIS (201),1.0,481662.0,2.0,Houston,Moderate
5541,2016-06-25,93,75,0.06,HARRIS (201),1.0,481663.0,2.0,Houston,Moderate
5542,2016-06-26,93,76,0.0,HARRIS (201),1.0,481571.0,3.0,Houston,Dry
5543,2016-06-26,93,76,0.0,HARRIS (201),1.0,481572.0,1.0,Houston,Dry
5544,2016-06-26,93,76,0.0,HARRIS (201),1.0,481667.0,2.0,Houston,Dry
5545,2016-06-27,96,76,0.0,,,,,Houston,Dry
5546,2016-06-28,97,74,0.21,,,,,Houston,Moderate
5547,2016-06-29,94,73,0.001,,,,,Houston,Light
5548,2016-06-30,94,75,0.0,,,,,Houston,Dry
5549,2016-07-01,94,76,0.0,HARRIS (201),1.0,481674.0,2.0,Houston,Dry
5550,2016-07-02,96,76,0.0,HARRIS (201),1.0,481676.0,2.0,Houston,Dry
5551,2016-07-02,96,76,0.0,HARRIS (201),1.0,482257.0,1.0,Houston,Dry
5552,2016-07-03,97,80,0.0,,,,,Houston,Dry
5553,2016-07-04,97,82,0.0,HARRIS (201),1.0,481682.0,3.0,Houston,Dry
5554,2016-07-04,97,82,0.0,HARRIS (201),1.0,481683.0,2.0,Houston,Dry
5555,2016-07-05,97,83,0.0,,,,,Houston,Dry
5556,2016-07-06,96,82,0.0,HARRIS (201),1.0,481689.0,3.0,Houston,Dry
5557,2016-07-06,96,82,0.0,HARRIS (201),1.0,481766.0,2.0,Houston,Dry
5558,2016-07-07,97,81,0.0,,,,,Houston,Dry
5559,2016-07-08,98,78,0.0,HARRIS (201),1.0,481695.0,1.0,Houston,Dry
5560,2016-07-08,98,78,0.0,HARRIS (201),1.0,481842.0,2.0,Houston,Dry
5561,2016-07-09,98,77,0.28,HARRIS (201),1.0,481745.0,1.0,Houston,Moderate
5562,2016-07-10,96,80,0.001,,,,,Houston,Light
5563,2016-07-11,97,81,0.0,HARRIS (201),1.0,482072.0,1.0,Houston,Dry
5564,2016-07-12,97,80,0.0,HARRIS (201),1.0,481725.0,2.0,Houston,Dry
5565,2016-07-12,97,80,0.0,HARRIS (201),1.0,481787.0,1.0,Houston,Dry
5566,2016-07-13,98,81,0.0,,,,,Houston,Dry
5567,2016-07-14,98,79,0.0,,,,,Houston,Dry
5568,2016-07-15,99,77,0.0,HARRIS (201),1.0,481807.0,1.0,Houston,Dry
5569,2016-07-15,99,77,0.0,HARRIS (201),1.0,481853.0,1.0,Houston,Dry
5570,2016-07-16,96,77,0.0,,,,,Houston,Dry
5571,2016-07-17,96,76,0.001,,,,,Houston,Light
5572,2016-07-18,97,76,0.24,HARRIS (201),1.0,481814.0,1.0,Houston,Moderate
5573,2016-07-19,93,77,0.22,,,,,Houston,Moderate
5574,2016-07-20,97,76,0.01,,,,,Houston,Light
5575,2016-07-21,98,75,0.0,HARRIS (201),1.0,481819.0,1.0,Houston,Dry
5576,2016-07-21,98,75,0.0,HARRIS (201),1.0,481875.0,1.0,Houston,Dry
5577,2016-07-22,99,76,0.0,,,,,Houston,Dry
5578,2016-07-23,100,77,0.0,HARRIS (201),1.0,481849.0,2.0,Houston,Dry
5579,2016-07-24,100,78,0.0,HARRIS (201),2.0,481822.0,2.0,Houston,Dry
5580,2016-07-24,100,78,0.0,HARRIS (201),1.0,483188.0,1.0,Houston,Dry
5581,2016-07-25,98,77,0.001,HARRIS (201),1.0,482074.0,1.0,Houston,Light
5582,2016-07-26,92,77,0.001,HARRIS (201),1.0,481928.0,1.0,Houston,Light
5583,2016-07-27,85,73,0.22,HARRIS (201),1.0,481918.0,2.0,Houston,Moderate
5584,2016-07-28,91,76,0.12,HARRIS (201),1.0,481892.0,1.0,Houston,Moderate
5585,2016-07-29,96,75,0.001,,,,,Houston,Light
5586,2016-07-30,98,76,0.0,,,,,Houston,Dry
5587,2016-07-31,96,77,0.001,HARRIS (201),1.0,481934.0,2.0,Houston,Light
5588,2016-07-31,96,77,0.001,HARRIS (201),1.0,481954.0,1.0,Houston,Light
5589,2016-07-31,96,77,0.001,HARRIS (201),1.0,482012.0,2.0,Houston,Light
5590,2016-08-01,98,74,0.0,HARRIS (201),1.0,481921.0,2.0,Houston,Dry
5591,2016-08-02,99,77,0.0,HARRIS (201),1.0,481922.0,1.0,Houston,Dry
5592,2016-08-03,98,76,0.0,HARRIS (201),1.0,481964.0,2.0,Houston,Dry
5593,2016-08-04,99,76,0.0,,,,,Houston,Dry
5594,2016-08-05,97,77,0.0,HARRIS (201),1.0,482148.0,1.0,Houston,Dry
5595,2016-08-06,98,77,0.0,HARRIS (201),1.0,482023.0,2.0,Houston,Dry
5596,2016-08-07,100,78,0.0,HARRIS (201),1.0,481975.0,2.0,Houston,Dry
5597,2016-08-07,100,78,0.0,HARRIS (201),1.0,482027.0,1.0,Houston,Dry
5598,2016-08-08,100,77,0.0,HARRIS (201),1.0,482029.0,2.0,Houston,Dry
5599,2016-08-09,101,77,0.0,HARRIS (201),1.0,482030.0,1.0,Houston,Dry
5600,2016-08-09,101,77,0.0,HARRIS (201),2.0,482086.0,2.0,Houston,Dry
5601,2016-08-10,100,79,0.0,,,,,Houston,Dry
5602,2016-08-11,101,82,0.0,HARRIS (201),1.0,482089.0,1.0,Houston,Dry
5603,2016-08-11,101,82,0.0,HARRIS (201),1.0,482190.0,1.0,Houston,Dry
5604,2016-08-12,99,82,0.0,,,,,Houston,Dry
5605,2016-08-13,97,76,0.83,HARRIS (201),1.0,482096.0,2.0,Houston,Heavy
5606,2016-08-14,89,72,1.66,HARRIS (201),1.0,482102.0,1.0,Houston,Very Heavy
5607,2016-08-15,86,75,1.43,HARRIS (201),1.0,482108.0,1.0,Houston,Heavy
5608,2016-08-15,86,75,1.43,HARRIS (201),1.0,482135.0,1.0,Houston,Heavy
5609,2016-08-16,82,74,2.05,,,,,Houston,Very Heavy
5610,2016-08-17,83,73,1.73,HARRIS (201),1.0,482136.0,3.0,Houston,Very Heavy
5611,2016-08-17,83,73,1.73,HARRIS (201),1.0,482693.0,1.0,Houston,Very Heavy
5612,2016-08-18,88,74,0.19,,,,,Houston,Moderate
5613,2016-08-19,92,75,0.39,HARRIS (201),1.0,482118.0,1.0,Houston,Moderate
5614,2016-08-20,91,75,0.53,HARRIS (201),1.0,482120.0,1.0,Houston,Heavy
5615,2016-08-20,91,75,0.53,HARRIS (201),1.0,482154.0,1.0,Houston,Heavy
5616,2016-08-21,87,76,0.001,HARRIS (201),1.0,482124.0,2.0,Houston,Light
5617,2016-08-22,89,73,0.33,HARRIS (201),1.0,482128.0,1.0,Houston,Moderate
5618,2016-08-23,95,75,0.001,,,,,Houston,Light
5619,2016-08-24,94,76,0.001,,,,,Houston,Light
5620,2016-08-25,91,75,0.42,,,,,Houston,Moderate
5621,2016-08-26,89,73,0.74,HARRIS (201),1.0,482204.0,2.0,Houston,Heavy
5622,2016-08-27,91,74,0.001,HARRIS (201),1.0,482182.0,2.0,Houston,Light
5623,2016-08-27,91,74,0.001,HARRIS (201),1.0,482207.0,2.0,Houston,Light
5624,2016-08-28,88,75,0.001,HARRIS (201),1.0,482185.0,1.0,Houston,Light
5625,2016-08-29,84,75,0.1,HARRIS (201),1.0,482387.0,2.0,Houston,Moderate
5626,2016-08-30,93,74,0.0,HARRIS (201),1.0,482264.0,1.0,Houston,Dry
5627,2016-08-31,95,77,0.01,HARRIS (201),1.0,482218.0,1.0,Houston,Light
5628,2016-09-01,97,77,0.0,,,,,Houston,Dry
5629,2016-09-02,95,77,0.0,HARRIS (201),1.0,482225.0,2.0,Houston,Dry
5630,2016-09-03,93,75,0.0,HARRIS (201),1.0,482229.0,2.0,Houston,Dry
5631,2016-09-03,93,75,0.0,HARRIS (201),1.0,482230.0,1.0,Houston,Dry
5632,2016-09-04,94,74,0.29,HARRIS (201),1.0,482275.0,5.0,Houston,Moderate
5633,2016-09-05,90,75,0.02,,,,,Houston,Light
5634,2016-09-06,93,75,0.0,,,,,Houston,Dry
5635,2016-09-07,94,74,0.001,HARRIS (201),1.0,482244.0,2.0,Houston,Light
5636,2016-09-07,94,74,0.001,HARRIS (201),1.0,482280.0,1.0,Houston,Light
5637,2016-09-07,94,74,0.001,HARRIS (201),1.0,482321.0,2.0,Houston,Light
5638,2016-09-08,94,76,0.0,HARRIS (201),1.0,482282.0,1.0,Houston,Dry
5639,2016-09-09,91,75,0.04,,,,,Houston,Light
5640,2016-09-10,90,74,0.001,HARRIS (201),1.0,482287.0,2.0,Houston,Light
5641,2016-09-11,91,72,0.0,HARRIS (201),1.0,482290.0,2.0,Houston,Dry
5642,2016-09-11,91,72,0.0,HARRIS (201),1.0,482562.0,2.0,Houston,Dry
5643,2016-09-11,91,72,0.0,HARRIS (201),1.0,482629.0,1.0,Houston,Dry
5644,2016-09-12,92,73,0.0,HARRIS (201),1.0,482294.0,1.0,Houston,Dry
5645,2016-09-12,92,73,0.0,HARRIS (201),1.0,482563.0,2.0,Houston,Dry
5646,2016-09-13,94,75,0.1,HARRIS (201),2.0,482339.0,2.0,Houston,Moderate
5647,2016-09-14,92,76,0.0,,,,,Houston,Dry
5648,2016-09-15,93,75,0.0,HARRIS (201),1.0,482346.0,7.0,Houston,Dry
5649,2016-09-16,92,76,0.01,HARRIS (201),2.0,482352.0,2.0,Houston,Light
5650,2016-09-16,92,76,0.01,HARRIS (201),1.0,482353.0,1.0,Houston,Light
5651,2016-09-16,92,76,0.01,HARRIS (201),1.0,482354.0,1.0,Houston,Light
5652,2016-09-16,92,76,0.01,HARRIS (201),1.0,482355.0,2.0,Houston,Light
5653,2016-09-17,96,75,0.0,HARRIS (201),1.0,482359.0,2.0,Houston,Dry
5654,2016-09-18,97,76,0.0,HARRIS (201),1.0,482407.0,1.0,Houston,Dry
5655,2016-09-18,97,76,0.0,HARRIS (201),1.0,482408.0,1.0,Houston,Dry
5656,2016-09-19,96,76,0.0,,,,,Houston,Dry
5657,2016-09-20,96,76,0.0,HARRIS (201),1.0,482461.0,2.0,Houston,Dry
5658,2016-09-21,94,73,0.0,HARRIS (201),1.0,482378.0,1.0,Houston,Dry
5659,2016-09-21,94,73,0.0,HARRIS (201),1.0,482379.0,2.0,Houston,Dry
5660,2016-09-21,94,73,0.0,HARRIS (201),1.0,482422.0,1.0,Houston,Dry
5661,2016-09-22,92,75,0.0,HARRIS (201),1.0,482429.0,2.0,Houston,Dry
5662,2016-09-22,92,75,0.0,HARRIS (201),1.0,482509.0,2.0,Houston,Dry
5663,2016-09-23,90,75,0.001,HARRIS (201),1.0,482468.0,2.0,Houston,Light
5664,2016-09-24,92,75,0.69,,,,,Houston,Heavy
5665,2016-09-25,90,72,0.53,,,,,Houston,Heavy
5666,2016-09-26,86,73,0.02,,,,,Houston,Light
5667,2016-09-27,85,71,0.001,,,,,Houston,Light
5668,2016-09-28,89,67,0.0,,,,,Houston,Dry
5669,2016-09-29,86,64,0.0,,,,,Houston,Dry
5670,2016-09-30,81,58,0.0,HARRIS (201),1.0,482526.0,4.0,Houston,Dry
5671,2016-09-30,81,58,0.0,HARRIS (201),1.0,482527.0,1.0,Houston,Dry
5672,2016-10-01,82,60,0.001,HARRIS (201),1.0,482529.0,1.0,Houston,Light
5673,2016-10-02,86,65,0.0,HARRIS (201),1.0,482532.0,2.0,Houston,Dry
5674,2016-10-02,86,65,0.0,HARRIS (201),1.0,482631.0,2.0,Houston,Dry
5675,2016-10-03,87,62,0.0,HARRIS (201),1.0,482645.0,1.0,Houston,Dry
5676,2016-10-04,90,66,0.0,,,,,Houston,Dry
5677,2016-10-05,91,73,0.001,HARRIS (201),1.0,482502.0,2.0,Houston,Light
5678,2016-10-06,90,72,0.01,HARRIS (201),1.0,482569.0,1.0,Houston,Light
5679,2016-10-06,90,72,0.01,HARRIS (201),1.0,482570.0,2.0,Houston,Light
5680,2016-10-07,91,70,0.0,,,,,Houston,Dry
5681,2016-10-08,89,67,0.0,HARRIS (201),1.0,482781.0,2.0,Houston,Dry
5682,2016-10-09,82,59,0.0,HARRIS (201),1.0,482579.0,2.0,Houston,Dry
5683,2016-10-10,85,53,0.0,,,,,Houston,Dry
5684,2016-10-11,86,65,0.11,HARRIS (201),1.0,483499.0,2.0,Houston,Moderate
5685,2016-10-12,89,69,0.0,HARRIS (201),1.0,482584.0,1.0,Houston,Dry
5686,2016-10-13,90,70,0.0,HARRIS (201),1.0,482594.0,1.0,Houston,Dry
5687,2016-10-14,87,69,0.02,HARRIS (201),1.0,482616.0,1.0,Houston,Light
5688,2016-10-14,87,69,0.02,HARRIS (201),1.0,482703.0,1.0,Houston,Light
5689,2016-10-14,87,69,0.02,HARRIS (201),1.0,482794.0,2.0,Houston,Light
5690,2016-10-14,87,69,0.02,HARRIS (201),1.0,482939.0,2.0,Houston,Light
5691,2016-10-15,90,68,0.0,HARRIS (201),1.0,482595.0,2.0,Houston,Dry
5692,2016-10-15,90,68,0.0,HARRIS (201),1.0,482619.0,1.0,Houston,Dry
5693,2016-10-15,90,68,0.0,HARRIS (201),1.0,482877.0,4.0,Houston,Dry
5694,2016-10-16,91,69,0.0,HARRIS (201),1.0,482598.0,1.0,Houston,Dry
5695,2016-10-16,91,69,0.0,HARRIS (201),1.0,482623.0,1.0,Houston,Dry
5696,2016-10-17,91,70,0.0,HARRIS (201),1.0,482626.0,1.0,Houston,Dry
5697,2016-10-17,91,70,0.0,HARRIS (201),1.0,482710.0,1.0,Houston,Dry
5698,2016-10-18,93,70,0.0,HARRIS (201),1.0,482668.0,3.0,Houston,Dry
5699,2016-10-18,93,70,0.0,HARRIS (201),1.0,482712.0,1.0,Houston,Dry
5700,2016-10-19,89,72,0.001,,,,,Houston,Light
5701,2016-10-20,88,66,0.001,HARRIS (201),1.0,482720.0,2.0,Houston,Light
5702,2016-10-21,76,51,0.0,,,,,Houston,Dry
5703,2016-10-22,77,48,0.0,HARRIS (201),1.0,482736.0,1.0,Houston,Dry
5704,2016-10-22,77,48,0.0,HARRIS (201),1.0,482737.0,2.0,Houston,Dry
5705,2016-10-22,77,48,0.0,HARRIS (201),1.0,482738.0,1.0,Houston,Dry
5706,2016-10-22,77,48,0.0,HARRIS (201),1.0,482739.0,2.0,Houston,Dry
5707,2016-10-22,77,48,0.0,HARRIS (201),1.0,482802.0,1.0,Houston,Dry
5708,2016-10-23,80,51,0.0,HARRIS (201),1.0,482804.0,3.0,Houston,Dry
5709,2016-10-24,85,58,0.0,HARRIS (201),1.0,482744.0,1.0,Houston,Dry
5710,2016-10-24,85,58,0.0,HARRIS (201),1.0,482745.0,3.0,Houston,Dry
5711,2016-10-24,85,58,0.0,HARRIS (201),1.0,482746.0,2.0,Houston,Dry
5712,2016-10-24,85,58,0.0,HARRIS (201),1.0,482880.0,2.0,Houston,Dry
5713,2016-10-25,84,59,0.0,,,,,Houston,Dry
5714,2016-10-26,85,60,0.0,HARRIS (201),1.0,482691.0,1.0,Houston,Dry
5715,2016-10-26,85,60,0.0,HARRIS (201),1.0,482754.0,1.0,Houston,Dry
5716,2016-10-27,85,60,0.0,HARRIS (201),1.0,482759.0,1.0,Houston,Dry
5717,2016-10-28,87,61,0.0,HARRIS (201),1.0,482884.0,1.0,Houston,Dry
5718,2016-10-29,87,63,0.0,HARRIS (201),2.0,482825.0,4.0,Houston,Dry
5719,2016-10-29,87,63,0.0,HARRIS (201),1.0,482826.0,2.0,Houston,Dry
5720,2016-10-29,87,63,0.0,HARRIS (201),1.0,482886.0,1.0,Houston,Dry
5721,2016-10-30,87,60,0.0,HARRIS (201),1.0,482830.0,1.0,Houston,Dry
5722,2016-10-30,87,60,0.0,HARRIS (201),1.0,482831.0,1.0,Houston,Dry
5723,2016-10-30,87,60,0.0,HARRIS (201),1.0,482832.0,1.0,Houston,Dry
5724,2016-10-30,87,60,0.0,HARRIS (201),1.0,482943.0,1.0,Houston,Dry
5725,2016-10-31,85,57,0.0,HARRIS (201),1.0,482929.0,1.0,Houston,Dry
5726,2016-11-01,84,65,0.05,HARRIS (201),1.0,482775.0,1.0,Houston,Moderate
5727,2016-11-02,88,68,0.0,HARRIS (201),1.0,482930.0,2.0,Houston,Dry
5728,2016-11-03,88,69,0.001,HARRIS (201),1.0,482850.0,2.0,Houston,Light
5729,2016-11-04,87,70,0.0,,,,,Houston,Dry
5730,2016-11-05,83,66,0.0,HARRIS (201),1.0,482900.0,3.0,Houston,Dry
5731,2016-11-06,80,61,1.4,HARRIS (201),1.0,482863.0,2.0,Houston,Heavy
5732,2016-11-06,80,61,1.4,HARRIS (201),1.0,482904.0,2.0,Houston,Heavy
5733,2016-11-07,78,64,0.13,HARRIS (201),1.0,482953.0,2.0,Houston,Moderate
5734,2016-11-07,78,64,0.13,HARRIS (201),1.0,482954.0,1.0,Houston,Moderate
5735,2016-11-08,72,63,0.0,HARRIS (201),1.0,482911.0,1.0,Houston,Dry
5736,2016-11-09,76,61,0.001,,,,,Houston,Light
